event	samp1_inclusion	samp1_exclusion	samp2_inclusion	sampe2_exclusion	pvalue	bh.adj.pval
ENSG00000171735.18;A5:chr1:6888055-6887653:6887899-6887653:+	19.0	11.0	15.0	12.0	0.5973508768512901	1.0
ENSG00000116288.12;A5:chr1:7961793-7962762:7961735-7962762:+	32.0	52.0	51.0	62.0	0.3817620278317301	1.0
ENSG00000116288.12;A5:chr1:7985283-7984893:7985256-7984893:+	3.0	24.0	5.0	29.0	1.0	1.0
ENSG00000177674.15;A5:chr1:11748610-11750076:11748589-11750076:+	48.0	28.0	22.0	27.0	0.06450731815747975	1.0
ENSG00000011021.22;A5:chr1:11826224-11827088:11826214-11827088:+	9.0	16.0	18.0	26.0	0.7994211732644725	1.0
ENSG00000162458.12;A5:chr1:15764685-15764963:15764547-15764963:+	32.0	15.0	49.0	21.0	0.8406810539026566	1.0
ENSG00000065526.10;A5:chr1:15940266-15939295:15940145-15939295:+	3.0	31.0	4.0	54.0	0.7065748296079707	1.0
ENSG00000157191.19;A5:chr1:16440853-16443631:16440775-16443631:+	150.0	8.0	188.0	9.0	1.0	1.0
ENSG00000053372.4;A5:chr1:19252248-19254781:19251863-19254781:+	15.0	96.0	29.0	132.0	0.40263981597225773	1.0
ENSG00000270136.6;A5:chr1:19625632-19626386:19623583-19626386:+	1.0	42.0	0.0	42.0	1.0	1.0
ENSG00000070831.15;A5:chr1:22092414-22091427:22091613-22091427:+	91.0	265.0	143.0	451.0	0.6408429867967549	1.0
ENSG00000070831.15;A5:chr1:22052868-22074093:22052742-22074093:+	269.0	2.0	424.0	6.0	0.7174174083581167	1.0
ENSG00000142676.14;A5:chr1:23695908-23696343:23694791-23696343:+	27.0	9.0	42.0	16.0	0.8153899850393587	1.0
ENSG00000133226.16;A5:chr1:24655129-24660718:24655123-24660718:+	140.0	91.0	178.0	135.0	0.42836400813670816	1.0
ENSG00000183726.10;A5:chr1:25361142-25360659:25360994-25360659:+	3.0	92.0	15.0	190.0	0.1973966617439129	1.0
ENSG00000117640.17;A5:chr1:25823439-25823643:25823323-25823643:+	16.0	7.0	22.0	4.0	0.3062815753979272	1.0
ENSG00000117682.16;A5:chr1:26432415-26432890:26432376-26432890:+	17.0	45.0	46.0	124.0	1.0	1.0
ENSG00000117682.16;A5:chr1:26432518-26432890:26432376-26432890:+	13.0	45.0	36.0	124.0	1.0	1.0
ENSG00000117682.16;A5:chr1:26432518-26432890:26432415-26432890:+	31.0	17.0	85.0	46.0	1.0	1.0
ENSG00000198830.10;A5:chr1:26472627-26473482:26472562-26473482:+	501.0	44.0	1117.0	103.0	0.8522926384144087	1.0
ENSG00000198830.10;A5:chr1:26473585-26474571:26473527-26474571:+	38.0	34.0	85.0	103.0	0.3313467188617214	1.0
ENSG00000198830.10;A5:chr1:26473732-26474084:26473527-26474084:+	30.0	34.0	111.0	88.0	0.24956980733160528	1.0
ENSG00000198830.10;A5:chr1:26473732-26474084:26473585-26474084:+	30.0	54.0	111.0	78.0	0.0006068307323280845	0.8922941956899276
ENSG00000198830.10;A5:chr1:26473585-26473702:26473527-26473702:+	30.0	337.0	99.0	717.0	0.04407251453074637	1.0
ENSG00000198830.10;A5:chr1:26475968-26475112:26475955-26475112:+	51.0	123.0	101.0	242.0	1.0	1.0
ENSG00000198830.10;A5:chr1:26474135-26474571:26473585-26474571:+	47.0	38.0	88.0	85.0	0.5109194094081355	1.0
ENSG00000198830.10;A5:chr1:26474135-26474571:26473527-26474571:+	47.0	34.0	88.0	103.0	0.08486462417352611	1.0
ENSG00000198830.10;A5:chr1:26474135-26474571:26473732-26474571:+	124.0	38.0	267.0	114.0	0.143654643276978	1.0
ENSG00000198830.10;A5:chr1:26473817-26474084:26473732-26474084:+	29.0	330.0	88.0	735.0	0.2034433410479203	1.0
ENSG00000198830.10;A5:chr1:26472627-26474084:26472562-26474084:+	34.0	44.0	92.0	84.0	0.22235618627187936	1.0
ENSG00000198830.10;A5:chr1:26473585-26474084:26473527-26474084:+	54.0	34.0	78.0	88.0	0.034775288778085243	1.0
ENSG00000198492.15;A5:chr1:28738338-28742402:28738329-28742402:+	41.0	13.0	61.0	29.0	0.3466238970437588	1.0
ENSG00000198492.15;A5:chr1:28737829-28738258:28737797-28738258:+	3.0	18.0	2.0	24.0	0.6440536422895575	1.0
ENSG00000121766.15;A5:chr1:31297213-31310043:31297075-31310043:+	7.0	36.0	35.0	67.0	0.029512953083296684	1.0
ENSG00000121766.15;A5:chr1:31297096-31310043:31297075-31310043:+	0.0	36.0	3.0	67.0	0.5493468795355587	1.0
ENSG00000025800.13;A5:chr1:32156945-32157345:32156927-32157345:+	74.0	46.0	122.0	71.0	0.8107517309002745	1.0
ENSG00000116478.11;A5:chr1:32327458-32327535:32327077-32327535:+	5.0	152.0	9.0	194.0	0.5949672325095227	1.0
ENSG00000116497.17;A5:chr1:32817689-32825312:32817599-32825312:+	45.0	3.0	70.0	4.0	1.0	1.0
ENSG00000197982.13;A5:chr1:37808439-37808530:37808306-37808530:+	70.0	59.0	102.0	70.0	0.4111268347098853	1.0
ENSG00000084072.16;A5:chr1:39738931-39740164:39738923-39740164:+	171.0	37.0	164.0	38.0	0.7997407699159104	1.0
ENSG00000131236.16;A5:chr1:40040801-40059336:40040783-40059336:+	104.0	14.0	192.0	38.0	0.27046325962110895	1.0
ENSG00000131236.16;A5:chr1:40072535-40071449:40072261-40071449:+	8.0	108.0	22.0	203.0	0.42559842887701593	1.0
ENSG00000131236.16;A5:chr1:40040801-40040757:40040783-40040757:+	131.0	33.0	234.0	79.0	0.2553801783528178	1.0
ENSG00000131236.16;A5:chr1:40072565-40071449:40072261-40071449:+	6.0	108.0	5.0	203.0	0.2060072077519891	1.0
ENSG00000131236.16;A5:chr1:40072641-40071449:40072261-40071449:+	6.0	108.0	5.0	203.0	0.2060072077519891	1.0
ENSG00000131236.16;A5:chr1:40040801-40041428:40040783-40041428:+	13.0	14.0	26.0	34.0	0.816208318809851	1.0
ENSG00000131236.16;A5:chr1:40072325-40071449:40072261-40071449:+	4.0	108.0	19.0	203.0	0.11027552883194486	1.0
ENSG00000131236.16;A5:chr1:40040801-40059333:40040783-40059333:+	32.0	13.0	42.0	34.0	0.12214818673789132	1.0
ENSG00000131236.16;A5:chr1:40041493-40059336:40040801-40059336:+	3.0	104.0	11.0	192.0	0.39401684842176815	1.0
