event	samp1_inclusion	samp1_exclusion	samp2_inclusion	sampe2_exclusion	pvalue	bh.adj.pval
ENSG00000171735.18;A5:chr1:6888055-6887653:6887899-6887653:+	19.0	11.0	10.0	13.0	0.17445972715595298	1.0
ENSG00000116288.12;A5:chr1:7961793-7962762:7961735-7962762:+	32.0	52.0	66.0	101.0	0.8912451610258835	1.0
ENSG00000116288.12;A5:chr1:7985283-7984893:7985256-7984893:+	3.0	24.0	3.0	39.0	0.6722701159397182	1.0
ENSG00000177674.15;A5:chr1:11748610-11750076:11748589-11750076:+	48.0	28.0	56.0	52.0	0.13445834420227407	1.0
ENSG00000011021.22;A5:chr1:11826224-11827088:11826214-11827088:+	9.0	16.0	6.0	17.0	0.5418751388274157	1.0
ENSG00000162458.12;A5:chr1:15764685-15764963:15764547-15764963:+	32.0	15.0	59.0	41.0	0.3631687370204377	1.0
ENSG00000065526.10;A5:chr1:15940266-15939295:15940145-15939295:+	3.0	31.0	4.0	57.0	0.697968698058022	1.0
ENSG00000157191.19;A5:chr1:16440853-16443631:16440775-16443631:+	150.0	8.0	201.0	11.0	1.0	1.0
ENSG00000053372.4;A5:chr1:19252248-19254781:19251863-19254781:+	15.0	96.0	38.0	214.0	0.7494155110593779	1.0
ENSG00000270136.6;A5:chr1:19625632-19626386:19623583-19626386:+	1.0	42.0	2.0	79.0	1.0	1.0
ENSG00000070831.15;A5:chr1:22092414-22091427:22091613-22091427:+	91.0	265.0	117.0	457.0	0.07480521883889493	1.0
ENSG00000070831.15;A5:chr1:22052868-22074093:22052742-22074093:+	269.0	2.0	400.0	4.0	1.0	1.0
ENSG00000142676.14;A5:chr1:23695908-23696343:23694791-23696343:+	27.0	9.0	94.0	25.0	0.6481296118685511	1.0
ENSG00000133226.16;A5:chr1:24655129-24660718:24655123-24660718:+	140.0	91.0	312.0	152.0	0.09146105355437664	1.0
ENSG00000183726.10;A5:chr1:25361142-25360659:25360994-25360659:+	3.0	92.0	7.0	128.0	0.5299705928494716	1.0
ENSG00000117640.17;A5:chr1:25823439-25823643:25823323-25823643:+	16.0	7.0	12.0	10.0	0.3651179757865384	1.0
ENSG00000117682.16;A5:chr1:26432415-26432890:26432376-26432890:+	17.0	45.0	11.0	67.0	0.05800503876048177	1.0
ENSG00000117682.16;A5:chr1:26432518-26432890:26432376-26432890:+	13.0	45.0	29.0	67.0	0.3522201924931877	1.0
ENSG00000117682.16;A5:chr1:26432518-26432890:26432415-26432890:+	31.0	17.0	45.0	11.0	0.08026409817600405	1.0
